SOURCE,TARGET,RATING,TIME
19,7564,-2,1342929600
592,7396,-10,1342929600
7,294,1,1342929600
7,1032,1,1342929600
742,42,2,1342929600
1761,187,-1,1343016000
208,183,1,1343016000
24,264,8,1343016000
16,638,2,1343016000
54,79,1,1343016000
189,79,3,1343016000
21,486,1,1343016000
212,1326,1,1343016000
638,16,2,1343016000
24,3,6,1343016000
264,24,10,1343016000
0,255,3,1343016000
155,454,1,1343016000
592,40,1,1343016000
79,285,3,1343016000
486,21,1,1343016000
3,24,3,1343016000
285,79,2,1343016000
7587,20,1,1343016000
265,204,1,1343102400
1,36,10,1343102400
204,265,1,1343102400
347,271,1,1343102400
32,7,1,1343102400
32,29,1,1343102400
454,155,1,1343102400
361,489,1,1343102400
1,1784,1,1343102400
489,361,1,1343102400
1740,1785,1,1343102400
36,1,10,1343102400
50,1,9,1343102400
1785,1740,1,1343102400
305,1,6,1343102400
1,50,2,1343102400
1784,1,1,1343102400
1297,314,1,1343102400
50,144,2,1343102400
264,149,1,1343102400
149,264,1,1343102400
16,1496,2,1343102400
586,88,1,1343102400
7,32,1,1343102400
314,1297,1,1343102400
13,176,1,1343102400
50,1161,1,1343188800
1161,50,1,1343188800
208,7,1,1343188800
284,454,1,1343188800
158,46,8,1343188800
46,65,8,1343188800
46,158,8,1343188800
305,6,1,1343188800
46,210,3,1343188800
189,65,1,1343188800
1305,17,7,1343188800
411,29,2,1343188800
454,284,1,1343188800
6,305,1,1343188800
12,19,3,1343188800
533,8,1,1343275200
141,28,1,1343275200
1297,1500,2,1343275200
401,13,3,1343275200
1297,7,1,1343275200
23,32,3,1343275200
586,32,1,1343275200
1,105,2,1343275200
294,32,1,1343275200
454,689,5,1343275200
2228,102,1,1343275200
32,586,1,1343275200
1326,66,1,1343275200
1148,41,1,1343275200
7,1297,1,1343275200
70,2233,1,1343275200
1326,212,1,1343275200
361,20,1,1343275200
1516,42,1,1343275200
1500,1297,1,1343275200
1253,7,1,1343275200
2228,141,1,1343275200
7,1253,1,1343275200
105,1,2,1343275200
102,2228,1,1343275200
518,141,1,1343275200
141,518,1,1343275200
2233,70,1,1343275200
133,59,2,1343275200
32,1326,1,1343275200
32,23,3,1343275200
32,294,1,1343275200
42,1516,1,1343275200
141,2228,1,1343275200
41,1148,1,1343275200
28,141,1,1343275200
1326,171,1,1343275200
19,0,5,1343275200
101,1516,1,1343361600
1516,101,2,1343361600
328,688,1,1343361600
689,454,5,1343361600
21,305,4,1343361600
1784,16,1,1343361600
16,1784,1,1343361600
23,41,2,1343361600
171,1326,1,1343361600
65,1,10,1343361600
12,1496,1,1343361600
41,23,2,1343361600
689,215,-1,1343361600
59,133,2,1343361600
348,70,8,1343361600
5388,40,2,1343448000
1326,9,1,1343448000
65,7,1,1343448000
746,1516,1,1343448000
24,294,1,1343448000
2971,29,1,1343448000
24,1775,1,1343448000
9,1326,1,1343448000
1775,24,1,1343448000
294,24,1,1343448000
10,294,1,1343534400
37,2966,1,1343534400
42,116,1,1343534400
2973,400,1,1343534400
488,27,2,1343534400
2966,37,1,1343534400
2230,183,2,1343534400
1516,746,1,1343534400
400,2973,1,1343534400
159,944,1,1343534400
944,159,1,1343534400
277,30,1,1343534400
7587,24,1,1343534400
24,7587,1,1343534400
101,61,8,1343534400
294,10,1,1343534400
43,592,3,1343620800
694,160,1,1343620800
592,284,3,1343620800
390,40,1,1343620800
54,348,2,1343620800
305,21,3,1343620800
165,1785,2,1343620800
165,1513,2,1343620800
160,694,1,1343620800
84,164,1,1343620800
1331,116,1,1343620800
592,43,3,1343620800
1513,165,2,1343620800
21,36,5,1343620800
116,1331,1,1343620800
3,210,-5,1343620800
2971,40,2,1343620800
1153,165,1,1343707200
89,23,1,1343707200
29,688,2,1343707200
519,2972,1,1343707200
42,160,2,1343707200
9,7511,3,1343707200
294,1516,1,1343707200
176,12,5,1343707200
204,10,1,1343707200
2972,519,1,1343707200
31,42,10,1343707200
349,359,1,1343707200
28,84,1,1343707200
42,12,4,1343707200
10,195,2,1343707200
349,7396,1,1343707200
165,1153,1,1343707200
1513,490,2,1343707200
7511,9,3,1343707200
42,31,10,1343707200
160,42,2,1343707200
1516,294,1,1343707200
5341,411,2,1343707200
20,136,2,1343793600
305,7,3,1343793600
260,150,10,1343793600
165,24,1,1343793600
196,176,1,1343793600
361,51,4,1343793600
165,5341,3,1343793600
688,29,2,1343793600
176,196,1,1343793600
121,24,1,1343793600
7587,6,1,1343793600
24,165,1,1343793600
1136,9,1,1343793600
183,692,1,1343793600
5341,165,2,1343793600
9,1136,1,1343793600
51,361,4,1343793600
212,260,10,1343793600
260,212,10,1343793600
2234,1331,1,1343880000
1331,2234,1,1343880000
19,121,3,1343880000
41,42,1,1343880000
37,1727,1,1343880000
359,349,2,1343880000
24,121,1,1343880000
176,1032,2,1343880000
361,204,2,1343880000
122,0,2,1343880000
519,490,2,1343880000
16,46,5,1343880000
42,41,1,1343880000
204,361,2,1343880000
0,122,1,1343880000
30,400,3,1343880000
28,204,1,1343966400
359,20,1,1343966400
20,359,1,1343966400
1516,29,4,1343966400
0,177,1,1343966400
20,89,2,1343966400
1037,7,1,1343966400
89,20,2,1343966400
7,1037,1,1343966400
204,28,1,1343966400
2970,150,1,1344052800
24,1135,1,1344052800
486,10,1,1344052800
620,106,4,1344052800
2975,204,1,1344052800
1298,175,6,1344052800
411,1306,1,1344052800
106,620,4,1344052800
204,2975,1,1344052800
175,739,4,1344052800
46,16,5,1344052800
1135,24,3,1344052800
2970,2974,1,1344052800
175,1298,5,1344052800
10,486,1,1344052800
183,1332,1,1344052800
175,2633,1,1344052800
8,59,5,1344052800
175,1332,3,1344052800
20,200,3,1344139200
155,102,1,1344139200
257,592,3,1344139200
2237,7552,1,1344139200
1756,176,1,1344139200
2237,0,2,1344139200
17,1163,2,1344139200
361,960,2,1344139200
7552,2237,1,1344139200
683,25,1,1344139200
102,294,1,1344139200
102,155,1,1344139200
960,361,2,1344139200
257,2052,1,1344139200
1032,176,2,1344139200
200,20,4,1344139200
1163,17,2,1344139200
1508,426,1,1344225600
176,1516,1,1344225600
348,54,2,1344225600
486,29,2,1344225600
319,277,3,1344225600
165,2239,2,1344225600
2052,257,1,1344225600
1163,518,1,1344225600
518,1163,1,1344225600
99,20,3,1344225600
1163,746,1,1344225600
426,1508,1,1344225600
277,319,3,1344225600
746,1163,1,1344225600
7552,257,1,1344225600
257,7552,1,1344225600
2239,165,2,1344225600
945,40,1,1344225600
1516,176,1,1344312000
6,160,2,1344312000
135,7,2,1344312000
9,257,1,1344312000
5341,141,1,1344312000
6,12,1,1344312000
74,5341,1,1344312000
105,40,2,1344312000
508,40,2,1344312000
7,135,1,1344312000
82,25,1,1344312000
160,6,2,1344312000
391,303,2,1344312000
318,40,4,1344312000
257,9,1,1344312000
74,265,2,1344312000
409,281,-5,1344312000
5341,74,1,1344312000
1775,875,1,1344312000
875,1775,1,1344312000
490,875,1,1344398400
76,20,2,1344398400
2240,41,1,1344398400
141,5341,1,1344398400
79,875,1,1344398400
20,184,1,1344398400
875,79,1,1344398400
258,51,1,1344398400
41,2240,1,1344398400
176,50,1,1344398400
875,490,1,1344398400
20,76,2,1344398400
160,40,1,1344484800
77,355,1,1344484800
218,89,2,1344484800
118,490,2,1344484800
9,28,1,1344484800
24,685,3,1344484800
184,136,2,1344484800
149,1039,2,1344484800
0,2237,1,1344484800
121,40,1,1344484800
121,8,4,1344484800
89,218,2,1344484800
355,77,1,1344484800
136,184,1,1344484800
184,20,2,1344484800
9,200,2,1344484800
685,24,3,1344484800
10,204,1,1344484800
200,9,4,1344484800
685,9,1,1344484800
76,1,1,1344484800
28,9,1,1344484800
165,277,1,1344571200
800,10,1,1344571200
10,14,3,1344571200
10,800,1,1344571200
7552,40,2,1344571200
277,165,1,1344571200
518,0,5,1344571200
20,3,2,1344571200
14,16,1,1344571200
5341,171,1,1344571200
685,5341,1,1344571200
171,5341,1,1344571200
359,28,2,1344571200
20,620,1,1344571200
187,109,2,1344571200
109,187,3,1344571200
508,20,1,1344571200
20,508,1,1344571200
620,20,1,1344571200
20,224,1,1344571200
620,2842,1,1344571200
19,46,8,1344571200
224,20,1,1344571200
328,742,5,1344571200
46,19,8,1344571200
20,361,3,1344571200
5341,319,1,1344657600
29,486,2,1344657600
319,10,1,1344657600
1039,9,2,1344657600
319,5341,1,1344657600
7549,411,1,1344657600
1039,30,2,1344657600
411,7549,1,1344657600
24,40,2,1344657600
29,5341,2,1344657600
10,319,1,1344657600
29,32,1,1344657600
20,51,3,1344657600
51,20,3,1344657600
1039,1163,1,1344657600
329,2053,1,1344657600
21,40,1,1344657600
1163,1039,1,1344657600
29,89,1,1344657600
29,2971,1,1344657600
30,1039,1,1344657600
29,411,1,1344657600
41,40,1,1344657600
6,40,1,1344657600
393,40,7,1344657600
9,1039,2,1344657600
2978,455,1,1344744000
455,1153,1,1344744000
455,2978,1,1344744000
7,1158,1,1344744000
490,1513,2,1344744000
96,40,1,1344744000
24,171,1,1344744000
24,2979,1,1344744000
9,455,1,1344744000
455,29,1,1344744000
1153,455,1,1344744000
490,380,2,1344744000
359,490,2,1344744000
195,204,1,1344744000
192,8,5,1344744000
171,24,1,1344744000
29,455,1,1344744000
455,9,1,1344744000
2979,24,1,1344744000
490,118,2,1344744000
1039,2981,1,1344830400
2981,1039,1,1344830400
20,529,1,1344830400
24,692,1,1344830400
159,951,4,1344830400
5341,66,1,1344830400
135,66,1,1344830400
370,40,1,1344830400
31,184,1,1344830400
20,196,1,1344830400
20,82,2,1344830400
248,24,3,1344830400
529,20,1,1344830400
685,40,2,1344830400
685,29,1,1344830400
24,248,3,1344830400
692,24,1,1344830400
79,37,10,1344830400
189,40,2,1344830400
196,20,1,1344830400
46,13,5,1344830400
742,328,5,1344830400
66,5341,1,1344830400
66,135,1,1344830400
116,7599,1,1344830400
82,20,2,1344830400
30,19,4,1344830400
30,46,3,1344830400
222,1,5,1344916800
7564,40,-10,1344916800
29,158,1,1344916800
7564,8,-10,1344916800
24,2134,1,1344916800
70,348,8,1344916800
37,79,8,1344916800
219,303,3,1344916800
219,958,3,1344916800
7564,5341,-10,1344916800
1,222,5,1344916800
12,7564,-10,1344916800
24,1154,1,1344916800
958,219,4,1344916800
2134,24,1,1344916800
303,219,3,1344916800
490,1751,2,1344916800
219,70,8,1344916800
23,69,5,1345003200
877,176,3,1345003200
153,88,1,1345003200
88,153,1,1345003200
171,204,1,1345003200
165,1163,1,1345003200
7,105,1,1345003200
1333,224,5,1345003200
2240,68,1,1345003200
5391,877,1,1345003200
1,88,1,1345003200
204,171,1,1345003200
68,2240,1,1345003200
877,5391,1,1345003200
105,7,1,1345003200
88,1,1,1345003200
19,1041,7,1345003200
204,856,1,1345003200
489,40,1,1345003200
1163,165,1,1345003200
370,79,1,1345003200
2978,40,1,1345089600
7481,176,1,1345089600
176,7481,1,1345089600
79,370,1,1345089600
88,159,5,1345089600
1032,6,1,1345089600
17,219,5,1345089600
856,204,1,1345089600
6,2980,1,1345089600
6,1032,1,1345089600
1040,204,1,1345089600
204,1040,1,1345089600
69,23,3,1345089600
15,20,3,1345176000
77,89,2,1345176000
136,2244,1,1345176000
319,32,1,1345176000
508,877,1,1345176000
136,1780,1,1345176000
29,41,2,1345176000
29,1516,-1,1345176000
7602,13,10,1345176000
159,88,5,1345176000
136,32,1,1345176000
2244,1780,1,1345176000
32,40,2,1345176000
1780,2244,1,1345176000
32,319,1,1345176000
193,2982,1,1345176000
41,61,1,1345176000
2982,193,1,1345176000
1780,136,1,1345176000
32,136,1,1345176000
877,508,1,1345176000
2244,136,1,1345176000
89,77,2,1345176000
61,41,1,1345176000
153,7410,1,1345176000
153,89,1,1345176000
41,29,2,1345176000
1152,6,1,1345176000
89,153,1,1345176000
284,150,1,1345176000
2984,91,1,1345262400
7,1040,1,1345262400
76,267,2,1345262400
102,21,1,1345262400
132,7,3,1345262400
224,1333,5,1345262400
153,40,1,1345262400
2976,30,1,1345262400
7,132,1,1345262400
30,2976,1,1345262400
222,267,5,1345262400
294,20,2,1345262400
176,51,6,1345262400
91,2984,1,1345262400
9,61,4,1345262400
0,1336,1,1345262400
7,2920,1,1345262400
88,586,1,1345262400
204,61,1,1345262400
1038,267,1,1345262400
42,1336,1,1345262400
61,9,5,1345262400
8,1162,1,1345262400
42,5391,-1,1345262400
17,1129,3,1345262400
20,156,4,1345262400
1336,42,1,1345262400
88,945,1,1345262400
1040,7,1,1345262400
945,88,1,1345262400
2920,7,2,1345262400
153,10,2,1345348800
240,216,2,1345348800
176,7587,-1,1345348800
216,240,2,1345348800
2633,267,1,1345348800
23,548,1,1345348800
1915,267,7,1345348800
144,7587,-5,1345348800
1335,29,1,1345348800
284,7587,-6,1345348800
21,9,3,1345348800
39,267,1,1345348800
13,267,1,1345348800
1335,0,1,1345348800
21,41,2,1345348800
29,0,1,1345348800
1162,8,3,1345348800
9,21,3,1345348800
79,267,5,1345348800
89,21,3,1345348800
176,586,1,1345348800
41,21,2,1345348800
1152,316,8,1345348800
8,548,1,1345348800
2245,165,2,1345348800
586,176,1,1345348800
1220,7551,7,1345348800
29,1335,1,1345348800
102,584,1,1345435200
29,2969,1,1345435200
121,197,1,1345435200
69,19,1,1345435200
121,21,1,1345435200
3,66,1,1345435200
5414,40,2,1345435200
141,328,1,1345435200
328,141,1,1345435200
19,197,1,1345435200
2969,29,1,1345435200
6,2986,1,1345435200
121,158,1,1345435200
66,3,1,1345435200
121,88,1,1345435200
2986,6,1,1345435200
197,176,1,1345435200
50,165,1,1345435200
66,31,3,1345435200
31,66,3,1345435200
88,944,1,1345435200
584,102,1,1345435200
951,159,4,1345435200
112,267,1,1345435200
1152,7410,-10,1345435200
197,19,1,1345435200
1,267,1,1345435200
42,66,1,1345521600
7499,7481,1,1345521600
1788,5341,1,1345521600
1455,65,5,1345521600
5341,1788,1,1345521600
50,40,2,1345521600
1040,40,1,1345521600
21,2238,2,1345521600
134,42,3,1345521600
66,452,1,1345521600
217,1338,1,1345521600
66,40,1,1345521600
505,204,1,1345521600
17,593,5,1345521600
23,66,3,1345521600
944,88,1,1345521600
2238,21,2,1345521600
42,84,1,1345521600
135,2241,2,1345521600
452,66,1,1345521600
2241,135,2,1345521600
265,51,2,1345521600
349,192,1,1345521600
3,177,1,1345521600
66,42,1,1345521600
0,88,3,1345521600
66,23,3,1345521600
84,42,1,1345521600
177,3,1,1345521600
284,959,1,1345521600
7481,7499,1,1345521600
51,265,1,1345521600
2987,176,1,1345608000
176,2987,1,1345608000
742,6,1,1345608000
349,20,1,1345608000
88,121,1,1345608000
959,284,1,1345608000
36,19,8,1345608000
158,121,1,1345608000
1,136,3,1345608000
19,36,8,1345608000
65,1455,1,1345608000
6,742,1,1345608000
1338,217,1,1345608000
134,175,2,1345608000
520,176,2,1345694400
1,7481,-10,1345694400
518,88,1,1345694400
1,7499,-10,1345694400
152,294,1,1345694400
29,42,1,1345694400
165,2245,2,1345694400
29,40,1,1345694400
294,152,1,1345694400
547,1156,1,1345694400
5341,1789,1,1345694400
88,518,1,1345694400
42,29,1,1345694400
0,1335,1,1345694400
6,1515,1,1345694400
1156,547,1,1345694400
1789,5341,1,1345694400
1515,6,1,1345694400
1164,61,1,1345780800
135,40,1,1345780800
284,2983,1,1345780800
1519,37,1,1345780800
66,2246,1,1345780800
158,23,2,1345780800
505,176,1,1345780800
409,2207,1,1345780800
176,505,1,1345780800
786,586,1,1345780800
69,148,1,1345780800
586,786,1,1345780800
61,1164,1,1345780800
23,158,2,1345780800
17,2246,1,1345780800
741,409,1,1345780800
741,70,3,1345780800
25,5341,1,1345780800
2207,409,1,1345780800
165,61,2,1345780800
1519,0,1,1345780800
69,426,1,1345780800
192,109,2,1345867200
0,1042,1,1345867200
7564,61,3,1345867200
202,88,1,1345867200
2991,8,1,1345867200
6,1781,3,1345867200
639,148,1,1345867200
0,553,1,1345867200
20,70,1,1345867200
148,639,1,1345867200
1781,6,3,1345867200
176,1162,5,1345867200
8,2991,1,1345867200
61,204,1,1345867200
2983,284,1,1345867200
1162,176,5,1345867200
36,1075,1,1345867200
14,69,1,1345867200
1037,359,1,1345953600
482,2993,1,1345953600
2830,639,1,1345953600
359,91,1,1345953600
152,135,2,1345953600
784,176,1,1345953600
135,152,1,1345953600
152,2247,1,1345953600
1075,36,1,1345953600
7526,1156,1,1345953600
84,91,1,1345953600
84,359,1,1345953600
158,3,3,1345953600
1156,7526,1,1345953600
439,183,3,1345953600
2247,152,1,1345953600
41,152,2,1345953600
152,41,1,1345953600
359,1037,1,1345953600
192,349,1,1345953600
91,639,1,1345953600
41,135,1,1345953600
135,41,1,1345953600
639,91,1,1345953600
176,784,1,1345953600
639,2830,1,1345953600
2993,482,1,1345953600
359,84,1,1345953600
3,158,3,1345953600
10,40,2,1346040000
176,195,1,1346040000
5341,153,2,1346040000
486,9,2,1346040000
149,10,1,1346040000
204,40,2,1346040000
149,153,1,1346040000
153,149,1,1346040000
192,547,5,1346040000
69,7564,-1,1346040000
69,7602,-1,1346040000
1336,521,1,1346040000
88,40,1,1346040000
521,1336,1,1346040000
9,486,2,1346040000
547,192,5,1346040000
141,40,3,1346040000
88,36,5,1346040000
195,7602,-1,1346040000
153,5341,2,1346040000
2994,165,1,1346126400
14,7602,-1,1346126400
914,141,1,1346126400
318,28,2,1346126400
547,7602,5,1346126400
586,7602,-1,1346126400
2247,1331,2,1346126400
2994,54,10,1346126400
875,612,1,1346126400
553,0,5,1346126400
612,1336,1,1346126400
36,88,4,1346126400
24,51,5,1346126400
875,40,2,1346126400
165,2994,1,1346126400
612,875,1,1346126400
0,2988,1,1346126400
1331,2247,1,1346126400
141,914,1,1346126400
28,318,1,1346126400
20,294,3,1346212800
20,318,1,1346212800
135,31,1,1346212800
2980,6,2,1346212800
875,204,1,1346212800
204,318,1,1346212800
197,121,1,1346212800
204,875,1,1346212800
31,135,1,1346212800
41,1336,1,1346212800
1336,41,1,1346212800
165,7602,-7,1346212800
800,953,1,1346212800
552,7602,-10,1346212800
318,20,2,1346212800
349,1320,1,1346212800
0,2995,1,1346212800
2968,70,2,1346212800
349,175,1,1346212800
169,959,1,1346299200
639,41,1,1346299200
8,37,2,1346299200
41,639,1,1346299200
42,7587,-2,1346299200
959,169,1,1346299200
1,349,1,1346299200
349,1,1,1346299200
31,202,2,1346299200
2995,0,1,1346299200
7552,24,1,1346299200
24,7552,1,1346299200
305,40,2,1346299200
77,202,1,1346299200
202,77,1,1346299200
202,31,2,1346299200
37,8,3,1346299200
29,277,2,1346385600
807,150,10,1346385600
41,6,1,1346385600
277,29,1,1346385600
20,50,4,1346385600
50,6,3,1346385600
70,1790,3,1346385600
6,41,1,1346385600
1041,19,7,1346385600
845,746,1,1346385600
1790,70,3,1346385600
746,845,1,1346385600
69,105,1,1346472000
153,6,1,1346472000
203,6,1,1346472000
153,875,1,1346472000
359,69,3,1346472000
1790,42,1,1346472000
105,69,1,1346472000
875,277,1,1346472000
1339,0,1,1346472000
1791,277,1,1346472000
21,204,1,1346472000
69,359,1,1346472000
6,203,1,1346472000
277,1791,1,1346472000
204,7,2,1346472000
13,1157,1,1346472000
6,153,1,1346472000
875,153,1,1346472000
277,875,1,1346472000
14,353,1,1346472000
959,219,1,1346558400
219,959,1,1346558400
0,2999,1,1346558400
0,2998,1,1346558400
277,522,1,1346558400
3,135,4,1346558400
1157,13,1,1346558400
6,1161,1,1346558400
1161,6,1,1346558400
328,136,1,1346558400
1156,508,1,1346558400
508,1156,1,1346558400
15,29,1,1346558400
29,15,1,1346558400
1157,183,1,1346558400
522,277,3,1346558400
0,1339,1,1346558400
136,328,1,1346558400
171,42,2,1346644800
20,109,4,1346644800
487,1320,1,1346644800
20,10,10,1346644800
257,176,1,1346644800
176,257,1,1346644800
6,1309,3,1346644800
112,7602,-10,1346644800
1309,6,3,1346644800
263,300,8,1346644800
300,263,8,1346644800
0,257,1,1346731200
0,1792,1,1346731200
257,0,1,1346731200
176,3002,1,1346731200
3,2996,1,1346731200
637,6,7,1346731200
1220,7602,-10,1346731200
3002,176,1,1346731200
202,51,1,1346731200
51,202,1,1346731200
136,20,4,1346731200
138,7602,-10,1346731200
452,875,1,1346731200
875,452,1,1346731200
135,875,2,1346731200
875,135,2,1346731200
875,740,1,1346731200
473,0,3,1346817600
806,20,1,1346817600
1133,7602,-10,1346817600
31,695,1,1346817600
204,806,1,1346817600
7599,160,1,1346817600
1787,24,1,1346817600
65,31,1,1346817600
31,65,1,1346817600
160,7599,1,1346817600
24,1787,1,1346817600
806,204,1,1346817600
473,7602,-10,1346817600
7552,806,1,1346817600
806,7552,1,1346817600
740,875,1,1346817600
42,1330,1,1346817600
176,192,2,1346904000
158,112,-5,1346904000
353,187,2,1346904000
1786,24,2,1346904000
516,7602,-10,1346904000
51,176,7,1346904000
353,7563,-4,1346904000
1339,875,2,1346904000
1330,42,1,1346904000
7561,940,8,1346904000
940,613,-10,1346904000
257,357,2,1346904000
328,516,4,1346904000
28,121,2,1346904000
875,1339,2,1346904000
516,328,4,1346904000
1157,7602,-10,1346904000
24,1786,2,1346904000
353,223,10,1346904000
9,613,1,1346904000
21,801,2,1346904000
257,1786,1,1346904000
29,875,1,1346904000
875,29,1,1346904000
213,7599,1,1346904000
695,31,2,1346990400
158,7564,-10,1346990400
24,1339,1,1346990400
121,28,2,1346990400
2985,9,1,1346990400
20,32,1,1346990400
9,2985,1,1346990400
1339,24,1,1346990400
20,877,1,1346990400
7552,7564,-10,1346990400
2249,9,2,1346990400
32,20,2,1346990400
1787,32,1,1346990400
613,9,1,1346990400
32,1165,1,1346990400
5341,7499,-3,1346990400
1165,32,1,1346990400
32,1787,1,1346990400
959,32,1,1346990400
959,42,1,1346990400
9,2249,2,1346990400
5341,7481,-3,1346990400
42,1794,1,1346990400
877,20,1,1346990400
32,959,1,1346990400
1794,42,1,1346990400
42,959,1,1346990400
277,61,1,1346990400
53,199,8,1347076800
257,696,1,1347076800
